NAMES,,SUB-NAMES,,dcterms:spatial,,dcterms:date,,Audio,,3D Artifact,3D Artifact Citation,,art:url. (USC),Image File Name (USC),art:url. (UA),,Image File Name UA,,,,,Text
FN-22A,,FN-22A2,,"51.507359, -0.186439",,,,https://soundcloud.com/decodingdiaspora/ep22-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-22a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-22A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-22a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-22A.jpg,,,,,"Samuel L. Manuwa – M.D., O.B.E., F.R.C.S. of West Africa. One of Britain’s ablest doctors and head of the medical services in Nigeria. Top student, King’s College, he is a graduate of Edinburgh University, where he took many honors, among them the Robert Watson chemistry prize; the Welcome prize; and university demonstrator in anatomy. Diploma in tropical medicine. Fellow of the Royal College of Physicians and Surgeons. Highly praised by the government for efficiency and devotion to his work. Decorated with the O.B.E for his services by George VI in 1947.?"
FN-22A,,FN-22A3,,"55.947388, -3.197194",,,,https://soundcloud.com/decodingdiaspora/ep22-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-22a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-22A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-22a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-22A.jpg,,,,,"Samuel L. Manuwa – M.D., O.B.E., F.R.C.S. of West Africa. One of Britain’s ablest doctors and head of the medical services in Nigeria. Top student, King’s College, he is a graduate of Edinburgh University, where he took many honors, among them the Robert Watson chemistry prize; the Welcome prize; and university demonstrator in anatomy. Diploma in tropical medicine. Fellow of the Royal College of Physicians and Surgeons. Highly praised by the government for efficiency and devotion to his work. Decorated with the O.B.E for his services by George VI in 1947.?"
FN-22C,,FN-22C1,,"17.712061, -64.876327",,1848,,https://soundcloud.com/decodingdiaspora/ep22-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-22c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-22C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-22c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-22C.jpg,,,,,"?“General” Buddoe – Toussaint L’Ouverture of the Virgin Islands. Organized and led the rebellion against the slave-masters in 1848 and forced them to free their slaves. One white writer says of him, “someday a Negro scholar will use the slave uprising on St. Croix for a graduate thesis and the larger frame of Buddoe will be displayed.”?"
FN-22D,,FN-22D1,,"48.858093, 2.32469",,1861-1930,,https://soundcloud.com/decodingdiaspora/ep22-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-22d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-22D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-22d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-22D.jpg,,,,,"?“Esclave D’Amour” – by Etienne Dinet (1861-1930), famous interpreter of Algerian life and manners. Rich in color with the flowers, the stars of the night, the beauty of the drapery, and the ecstasy on the faces of the lovers. Said by critics to be one of the finest love scenes in existence. (Collection of the old Luxembourg Museum, Paris)"
FN-22D,,FN-22D2,,"36.726017, 3.082667",,,,https://soundcloud.com/decodingdiaspora/ep22-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-22d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-22D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-22d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-22D.jpg,,,,,"?“Esclave D’Amour” – by Etienne Dinet (1861-1930), famous interpreter of Algerian life and manners. Rich in color with the flowers, the stars of the night, the beauty of the drapery, and the ecstasy on the faces of the lovers. Said by critics to be one of the finest love scenes in existence. (Collection of the old Luxembourg Museum, Paris)"
FN-23A,,FN-23A1,,"30.033333, 31.233334",,1500 BCE,,https://soundcloud.com/decodingdiaspora/ep23-facts-about-the-negro1,,,https://www.thingiverse.com/thing:24203,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-23a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-23A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-23a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-23A.jpg,,,,,"Statue of Sehetp-Ib-RE Ankh Steward of the Royal House and Treasure about 1500 B.C.. These unmixed Negroes principally from the Sudan, were known for their trustworthiness and were given high posts of honor not only in Egypt but in Arabia and all the Ancient East. (In Egyptian Dept. Metropolitan Museum of Art, New York).?"
FN-23A,,FN-23A2,,"24.774265, 46.738586",,,,https://soundcloud.com/decodingdiaspora/ep23-facts-about-the-negro1,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-23a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-23A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-23a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-23A.jpg,,,,,"Statue of Sehetp-Ib-RE Ankh Steward of the Royal House and Treasure about 1500 B.C.. These unmixed Negroes principally from the Sudan, were known for their trustworthiness and were given high posts of honor not only in Egypt but in Arabia and all the Ancient East. (In Egyptian Dept. Metropolitan Museum of Art, New York).?"
FN-23A,,FN-23A3,,"34.533753, 43.513738",,,,https://soundcloud.com/decodingdiaspora/ep23-facts-about-the-negro1,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-23a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-23A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-23a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-23A.jpg,,,,,"Statue of Sehetp-Ib-RE Ankh Steward of the Royal House and Treasure about 1500 B.C.. These unmixed Negroes principally from the Sudan, were known for their trustworthiness and were given high posts of honor not only in Egypt but in Arabia and all the Ancient East. (In Egyptian Dept. Metropolitan Museum of Art, New York).?"
FN-23A,,FN-23A4,,"15.508457, 32.532854",,,,https://soundcloud.com/decodingdiaspora/ep23-facts-about-the-negro1,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-23a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-23A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-23a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-23A.jpg,,,,,"Statue of Sehetp-Ib-RE Ankh Steward of the Royal House and Treasure about 1500 B.C.. These unmixed Negroes principally from the Sudan, were known for their trustworthiness and were given high posts of honor not only in Egypt but in Arabia and all the Ancient East. (In Egyptian Dept. Metropolitan Museum of Art, New York).?"
FN-23A,,FN-23A5,,"40.779434, -73.963402",,,,https://soundcloud.com/decodingdiaspora/ep23-facts-about-the-negro1,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-23a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-23A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-23a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-23A.jpg,,,,,"Statue of Sehetp-Ib-RE Ankh Steward of the Royal House and Treasure about 1500 B.C.. These unmixed Negroes principally from the Sudan, were known for their trustworthiness and were given high posts of honor not only in Egypt but in Arabia and all the Ancient East. (In Egyptian Dept. Metropolitan Museum of Art, New York).?"
FN-23C,,FN-23C1,,"37.98869, -84.47772",,1926,,https://soundcloud.com/decodingdiaspora/ep23-facts-about-the-negro1,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-23c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-23C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-23c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-23C.jpg,,,,,"Ellen Davis A Negro Woman, inherited $250,000 in 1926 from the noted turfman John T. Hughes, of Lexington , KY.. She had been his house-keeper.?"
FN-23D,,FN-23D1,,"39.998089, -75.154109",,,,https://soundcloud.com/decodingdiaspora/ep23-facts-about-the-negro1,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-23d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-23D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-23d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-23D.jpg,,,,,Portrait of Alice noted Negro woman who knew William Penn and Philadelphia when it was a wilderness. Was so highly regarded she was included in a book of the world’s greatest women along with such immortals as Joan of Arc and the Empress Catherin of Russia. Died at Age of 116!?
FN-24A,,FN-24A1,,"40.7128, -74.026",,,,https://soundcloud.com/decodingdiaspora/ep24-facts-about-the-negro1,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-24a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-24A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-24a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-24A.jpg,,,,,"Sam Fraunces ? Was an important figure in the American Revolution. His tavern, the finest in New York, was the rendezvous of George Washington and other leaders. Many of the plans for American independence were laid there. Fraunces contributed large sums to the revolution. Washington, in gratitude, made in steward of his estates. A native of the West Indies, probably Jamaica. A dark mulatto, he was known as “Black Sam” (In this portrait, he wears a wig).?"
FN-24A,,FN-24A2,,"18.575394, -72.314708",,,,https://soundcloud.com/decodingdiaspora/ep24-facts-about-the-negro1,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-24a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-24A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-24a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-24A.jpg,,,,,"Sam Fraunces ? Was an important figure in the American Revolution. His tavern, the finest in New York, was the rendezvous of George Washington and other leaders. Many of the plans for American independence were laid there. Fraunces contributed large sums to the revolution. Washington, in gratitude, made in steward of his estates. A native of the West Indies, probably Jamaica. A dark mulatto, he was known as “Black Sam” (In this portrait, he wears a wig).?"
FN-24A,,FN-24A3,,"18.370247, -76.890305",,,,https://soundcloud.com/decodingdiaspora/ep24-facts-about-the-negro1,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-24a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-24A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-24a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-24A.jpg,,,,,"Sam Fraunces ? Was an important figure in the American Revolution. His tavern, the finest in New York, was the rendezvous of George Washington and other leaders. Many of the plans for American independence were laid there. Fraunces contributed large sums to the revolution. Washington, in gratitude, made in steward of his estates. A native of the West Indies, probably Jamaica. A dark mulatto, he was known as “Black Sam” (In this portrait, he wears a wig).?"
FN-24C,,FN-24C1,,"19.8078, -96.916",,,,https://soundcloud.com/decodingdiaspora/ep24-facts-about-the-negro1,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-24c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-24C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-24c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-24C.jpg,,,,,"Deity from ancient Mexico. Note pepper-corn hair worked into a design like that of certain Negro statuettes of ancient Egypt or the Buddhas. According to some authorities, New World Negroes came from Africa; others say Oceania, both of which were once joined to the Americas. But Balboa, who discovered a powerful Negro tribe in Panama in 1513 thought their ancestors had sailed over from Africa.?"
FN-24C,,FN-24C2,,"8.983333, -79.51667",,1513,,https://soundcloud.com/decodingdiaspora/ep24-facts-about-the-negro1,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-24c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-24C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-24c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-24C.jpg,,,,,"Deity from ancient Mexico. Note pepper-corn hair worked into a design like that of certain Negro statuettes of ancient Egypt or the Buddhas. According to some authorities, New World Negroes came from Africa; others say Oceania, both of which were once joined to the Americas. But Balboa, who discovered a powerful Negro tribe in Panama in 1513 thought their ancestors had sailed over from Africa.?"
FN-24C,,FN-24C4,,"30.033333, 31.233335",,,,https://soundcloud.com/decodingdiaspora/ep24-facts-about-the-negro1,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-24c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-24C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-24c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-24C.jpg,,,,,"Deity from ancient Mexico. Note pepper-corn hair worked into a design like that of certain Negro statuettes of ancient Egypt or the Buddhas. According to some authorities, New World Negroes came from Africa; others say Oceania, both of which were once joined to the Americas. But Balboa, who discovered a powerful Negro tribe in Panama in 1513 thought their ancestors had sailed over from Africa.?"
FN-24C,,FN-24C5,,"-33.86785, 151.21732",,,,https://soundcloud.com/decodingdiaspora/ep24-facts-about-the-negro1,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-24c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-24C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-24c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-24C.jpg,,,,,"Deity from ancient Mexico. Note pepper-corn hair worked into a design like that of certain Negro statuettes of ancient Egypt or the Buddhas. According to some authorities, New World Negroes came from Africa; others say Oceania, both of which were once joined to the Americas. But Balboa, who discovered a powerful Negro tribe in Panama in 1513 thought their ancestors had sailed over from Africa.?"
FN-24D,,FN-24D1,,"21.05, -102.979",,,,https://soundcloud.com/decodingdiaspora/ep24-facts-about-the-negro1,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-24d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-24D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-24d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-24D.jpg,,,,,"Tortuga The majority of Negroes living on this island, chief buccaneering center of this world were mulattoes being offspring of white pirates and Negro women. Many of the pirates, however, were Negroes.?"
FN-25A,,FN-25A1,,"32.442728, -80.638241",,May 1862,,https://soundcloud.com/decodingdiaspora/ep25-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-25a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-25A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-25a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-25A.jpg,,,,,"William Bronson Later a sergeant, was the first to enlist in an American Black regiment. He joined the first S. Carolina volunteers on Ladies’ Island, S.C.. May, 1862. Bronson, who could neither read nor write when he enlisted, was proud of being he first of the 178,975 Negroes who served in the Civil War. He used to add after his signature, “A-1, African Foundation.”?"
FN-25B,,FN-25B1,,"38.900497, -77.067507",,1867,,https://soundcloud.com/decodingdiaspora/ep25-facts-about-the-negro,,,https://www.thingiverse.com/thing:26032,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-25b,https://scalar.usc.edu/works/decoding-diaspora/media/FN-25B.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-25b,,https://decodingdiaspora.org/decoding-diaspora/media/FN-25B.jpg,,,,,"In 1867, the White people of Washington, D.C. voted 200 to 1 not to let Negroes vote. But Congress, then anti-slavery, gave the Negroes the ballot over the veto of President Andrew Johnson. In 1871, Congress disenfranchised both “races” to settle the dispute. ?"
